id_orden,fecha,id_cliente,producto,categoria,marca,region,canal,metodo_pago,unidades,precio_unitario,descuento_pct,venta
ORD-01402,19/03/2026,C-0603,Chamarra Urban,Moda,Urban Co.,Occidente,App,Tarjeta débito,1,1599,0,1599
ORD-01415,19/03/2026,C-0560,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta débito,1,8999,0,8999
ORD-01442,19/03/2026,C-0010,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Marketplace,PayPal,1,1499,0,1499
ORD-01454,19/03/2026,C-0818,Tenis Runner Pro,Deportes,Move,Occidente,App,Tarjeta débito,2,1899,0,3798
ORD-01467,19/03/2026,C-0740,Set Bloques Creativos,Juguetes,PlayBox,Occidente,App,Tarjeta débito,1,799,0,799
ORD-01480,19/03/2026,C-0834,Tablet Go 10,Electrónica,Nova,Norte,Marketplace,Tarjeta débito,1,6299,0,6299
ORD-01538,19/03/2026,C-0187,Aspiradora CleanPro,Hogar,CleanPro,Sur,Web,Transferencia,2,3299,0,6598
ORD-01622,19/03/2026,C-0115,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta débito,2,1499,5,2848.1
ORD-01645,19/03/2026,C-0504,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta débito,2,1199,10,2158.2
ORD-01657,19/03/2026,C-0125,Sudadera Essential,Moda,BasicLab,Sur,Web,Tarjeta crédito,2,999,15,1698.3
ORD-01677,19/03/2026,C-0763,Tenis Casual Street,Moda,Urban Co.,Norte,Marketplace,Tarjeta débito,1,1399,0,1399
ORD-01701,19/03/2026,C-0245,Smartwatch FitGo,Deportes,FitGo,Sur,App,Tarjeta crédito,3,2299,0,6897
ORD-01723,19/03/2026,C-0176,Tenis Runner Pro,Deportes,Move,Sur,App,Tarjeta débito,1,1899,5,1804.05
ORD-01743,19/03/2026,C-0589,Jeans Classic,Moda,Urban Co.,Centro,App,Tarjeta débito,1,899,0,899
ORD-01751,19/03/2026,C-0947,Tenis Runner Pro,Deportes,Move,Occidente,Web,Transferencia,1,1899,0,1899
ORD-01850,19/03/2026,C-0906,Tablet Go 10,Electrónica,Nova,Sur,Web,Tarjeta crédito,1,6299,5,5984.05
ORD-01863,19/03/2026,C-0869,Smartphone X1,Electrónica,Nova,Sur,Web,Transferencia,1,8999,0,8999
ORD-01873,19/03/2026,C-0465,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,PayPal,1,1199,0,1199
ORD-01907,19/03/2026,C-0632,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta débito,1,1599,20,1279.2
ORD-01916,19/03/2026,C-0111,Cafetera HomeBrew,Hogar,HomePlus,Norte,Web,Transferencia,1,1799,5,1709.05
ORD-01941,19/03/2026,C-0166,Tenis Casual Street,Moda,Urban Co.,Sur,App,Tarjeta débito,1,1399,10,1259.1
ORD-01958,19/03/2026,C-0939,Smart TV 55,Electrónica,Vision,Centro,App,PayPal,1,11999,0,11999
ORD-02008,19/03/2026,C-0935,Tenis Runner Pro,Deportes,Move,Sur,Web,Transferencia,1,1899,0,1899
ORD-02010,19/03/2026,C-0858,Smart TV 55,Electrónica,Vision,Norte,Marketplace,Transferencia,1,11999,5,11399.05
ORD-02049,19/03/2026,C-0096,Laptop Nova 14,Electrónica,Nova,Norte,Marketplace,Tarjeta débito,2,18999,15,32298.3
ORD-02106,19/03/2026,C-0221,Tenis Casual Street,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,1399,10,1259.1
ORD-02164,19/03/2026,C-0571,Smartphone X1,Electrónica,Nova,Centro,App,Transferencia,3,8999,10,24297.3
ORD-02265,19/03/2026,C-0059,Smartphone X1,Electrónica,Nova,Centro,Web,Tarjeta crédito,1,8999,10,8099.1
ORD-02268,19/03/2026,C-0717,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,10,6749.1
ORD-02272,19/03/2026,C-0105,Smart TV 55,Electrónica,Vision,Norte,Web,Tarjeta crédito,2,11999,5,22798.1
ORD-02288,19/03/2026,C-0045,Jeans Classic,Moda,Urban Co.,Sureste,App,PayPal,1,899,5,854.05
ORD-02316,19/03/2026,C-0281,Cafetera HomeBrew,Hogar,HomePlus,Centro,Web,Transferencia,1,1799,20,1439.2
ORD-02368,19/03/2026,C-0240,Mochila Training,Deportes,Move,Occidente,Web,Tarjeta crédito,1,899,0,899
ORD-02371,19/03/2026,C-0090,Tenis Casual Street,Moda,Urban Co.,Norte,Web,Tarjeta débito,1,1399,0,1399
ORD-02387,19/03/2026,C-0836,Audífonos AirBeat,Electrónica,SoundPro,Norte,Web,Tarjeta crédito,2,1499,0,2998
ORD-02391,19/03/2026,C-0145,Set Bloques Creativos,Juguetes,PlayBox,Sur,App,Tarjeta crédito,2,799,0,1598
ORD-02411,19/03/2026,C-0855,Chamarra Urban,Moda,Urban Co.,Centro,App,Tarjeta débito,1,1599,0,1599
ORD-02413,19/03/2026,C-0050,Jeans Classic,Moda,Urban Co.,Occidente,App,Transferencia,2,899,5,1708.1
ORD-02415,19/03/2026,C-0047,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1599,0,1599
ORD-02441,19/03/2026,C-0888,Tenis Runner Pro,Deportes,Move,Norte,Web,Tarjeta débito,2,1899,0,3798
ORD-02554,19/03/2026,C-0499,Licuadora MixPlus,Hogar,HomePlus,Sureste,Web,PayPal,1,1199,0,1199
ORD-02559,19/03/2026,C-0260,Aspiradora CleanPro,Hogar,CleanPro,Sureste,Web,PayPal,1,3299,0,3299
ORD-02563,19/03/2026,C-0734,Tablet Go 10,Electrónica,Nova,Occidente,Web,Tarjeta débito,1,6299,0,6299
ORD-02571,19/03/2026,C-0937,Sudadera Essential,Moda,BasicLab,Sur,Web,Tarjeta crédito,1,999,5,949.05
ORD-02596,19/03/2026,C-0313,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,0,1499
ORD-02625,19/03/2026,C-0422,Set Bloques Creativos,Juguetes,PlayBox,Sur,Web,Tarjeta crédito,2,799,0,1598
ORD-02638,19/03/2026,C-0367,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,Tarjeta crédito,2,1199,0,2398
ORD-02665,19/03/2026,C-0391,Audífonos AirBeat,Electrónica,SoundPro,Sur,Web,Tarjeta débito,1,1499,0,1499
ORD-02680,19/03/2026,C-0939,Sudadera Essential,Moda,BasicLab,Centro,Marketplace,Tarjeta débito,1,999,5,949.05
ORD-02704,19/03/2026,C-0466,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,PayPal,1,799,0,799
ORD-02715,19/03/2026,C-0800,Tenis Runner Pro,Deportes,Move,Sur,Web,Tarjeta débito,1,1899,0,1899
ORD-02725,19/03/2026,C-0771,Muñeca Adventure,Juguetes,PlayBox,Sureste,Web,Tarjeta débito,1,649,5,616.55
ORD-02750,19/03/2026,C-0468,Audífonos AirBeat,Electrónica,SoundPro,Sur,App,PayPal,1,1499,0,1499
ORD-02751,19/03/2026,C-0046,Jeans Classic,Moda,Urban Co.,Occidente,Marketplace,Tarjeta débito,1,899,0,899
ORD-02754,19/03/2026,C-0856,Sudadera Essential,Moda,BasicLab,Occidente,App,Tarjeta crédito,1,999,0,999
ORD-02852,19/03/2026,C-0577,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta crédito,3,1499,0,4497
ORD-02869,19/03/2026,C-0186,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,10,6749.1
ORD-02873,19/03/2026,C-0141,Laptop Nova 14,Electrónica,Nova,Occidente,App,PayPal,1,18999,15,16149.15
ORD-02894,19/03/2026,C-0542,Audífonos AirBeat,Electrónica,SoundPro,Centro,Marketplace,Tarjeta débito,1,1499,0,1499
ORD-02920,19/03/2026,C-0023,Set Bloques Creativos,Juguetes,PlayBox,Norte,Web,Tarjeta crédito,1,799,5,759.05
ORD-02966,19/03/2026,C-0770,Sudadera Essential,Moda,BasicLab,Sureste,App,Transferencia,1,999,5,949.05
ORD-00005,20/03/2026,C-0081,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta débito,2,1399,0,2798
ORD-00084,20/03/2026,C-0364,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta débito,1,1899,0,1899
ORD-00113,20/03/2026,C-0425,Smart TV 55,Electrónica,Vision,Norte,Marketplace,PayPal,2,11999,0,23998
ORD-00160,20/03/2026,C-0030,Sudadera Essential,Moda,BasicLab,Occidente,App,Tarjeta débito,1,999,5,949.05
ORD-00164,20/03/2026,C-0425,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,0,1499
ORD-00178,20/03/2026,C-0461,Audífonos AirBeat,Electrónica,SoundPro,Norte,App,Tarjeta débito,2,1499,10,2698.2
ORD-00214,20/03/2026,C-0371,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,1,1499,0,1499
ORD-00232,20/03/2026,C-0409,Smart TV 55,Electrónica,Vision,Centro,Marketplace,Tarjeta crédito,1,11999,20,9599.2
ORD-00281,20/03/2026,C-0035,Chamarra Urban,Moda,Urban Co.,Sur,Marketplace,Tarjeta crédito,1,1599,0,1599
ORD-00328,20/03/2026,C-0557,Freidora AirCook,Hogar,KitchenLab,Norte,Web,Tarjeta débito,1,2499,15,2124.15
ORD-00459,20/03/2026,C-0333,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,0,7499
ORD-00481,20/03/2026,C-0290,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Web,PayPal,1,1799,5,1709.05
ORD-00509,20/03/2026,C-0464,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,Tarjeta crédito,3,1199,15,3057.45
ORD-00565,20/03/2026,C-0605,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta débito,1,999,0,999
ORD-00567,20/03/2026,C-0516,Tenis Casual Street,Moda,Urban Co.,Centro,App,Tarjeta débito,2,1399,0,2798
ORD-00623,20/03/2026,C-0548,Bicicleta Urban 21,Deportes,Move,Norte,App,Tarjeta débito,1,7499,0,7499
ORD-00684,20/03/2026,C-0027,Jeans Classic,Moda,Urban Co.,Occidente,App,Tarjeta débito,1,899,5,854.05
ORD-00730,20/03/2026,C-0341,Smart TV 55,Electrónica,Vision,Sureste,App,Tarjeta débito,1,11999,0,11999
ORD-00737,20/03/2026,C-0711,Freidora AirCook,Hogar,KitchenLab,Centro,Web,Tarjeta débito,1,2499,0,2499
ORD-00762,20/03/2026,C-0244,Auto Control Remoto,Juguetes,FunTech,Sureste,Web,Tarjeta débito,2,999,20,1598.4
ORD-00963,20/03/2026,C-0743,Jeans Classic,Moda,Urban Co.,Sur,Marketplace,Tarjeta crédito,1,899,0,899
ORD-00970,20/03/2026,C-0571,Smart TV 55,Electrónica,Vision,Norte,App,Transferencia,1,11999,0,11999
ORD-00986,20/03/2026,C-0203,Smartwatch FitGo,Deportes,FitGo,Occidente,App,PayPal,1,2299,10,2069.1
ORD-00999,20/03/2026,C-0121,Muñeca Adventure,Juguetes,PlayBox,Sur,Web,Tarjeta crédito,1,649,0,649
ORD-01024,20/03/2026,C-0721,Muñeca Adventure,Juguetes,PlayBox,Norte,Marketplace,Tarjeta débito,2,649,0,1298
ORD-01059,20/03/2026,C-0814,Auto Control Remoto,Juguetes,FunTech,Sureste,Marketplace,Tarjeta crédito,2,999,0,1998
ORD-01063,20/03/2026,C-0511,Sudadera Essential,Moda,BasicLab,Centro,App,PayPal,1,999,5,949.05
ORD-01191,20/03/2026,C-0731,Mochila Training,Deportes,Move,Sureste,Web,Tarjeta débito,1,899,0,899
ORD-01257,20/03/2026,C-0429,Auto Control Remoto,Juguetes,FunTech,Sur,Web,PayPal,1,999,5,949.05
ORD-01270,20/03/2026,C-0848,Auto Control Remoto,Juguetes,FunTech,Sur,Marketplace,Tarjeta débito,1,999,0,999
ORD-01292,20/03/2026,C-0219,Mochila Training,Deportes,Move,Sur,Web,PayPal,3,899,10,2427.3
ORD-01305,20/03/2026,C-0650,Smart TV 55,Electrónica,Vision,Centro,Web,Tarjeta crédito,1,11999,5,11399.05
ORD-01306,20/03/2026,C-0092,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Marketplace,Tarjeta crédito,2,1799,0,3598
ORD-01307,20/03/2026,C-0649,Bicicleta Urban 21,Deportes,Move,Sureste,Web,PayPal,1,7499,5,7124.05
ORD-01325,20/03/2026,C-0621,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta débito,1,1899,0,1899
ORD-01336,20/03/2026,C-0827,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta débito,3,1199,10,3237.3
ORD-01374,20/03/2026,C-0113,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta débito,1,3299,10,2969.1
ORD-01388,20/03/2026,C-0759,Audífonos AirBeat,Electrónica,SoundPro,Centro,Web,Tarjeta débito,1,1499,0,1499
ORD-01391,20/03/2026,C-0100,Sudadera Essential,Moda,BasicLab,Occidente,Web,Tarjeta crédito,1,999,5,949.05
ORD-01406,20/03/2026,C-0647,Smartphone X1,Electrónica,Nova,Centro,Web,PayPal,1,8999,0,8999
ORD-01441,20/03/2026,C-0013,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta crédito,2,1199,5,2278.1
ORD-01444,20/03/2026,C-0266,Cafetera HomeBrew,Hogar,HomePlus,Occidente,Marketplace,Tarjeta débito,2,1799,0,3598
ORD-01458,20/03/2026,C-0948,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta crédito,3,7499,10,20247.3
ORD-01472,20/03/2026,C-0859,Cafetera HomeBrew,Hogar,HomePlus,Sur,Marketplace,Tarjeta débito,1,1799,0,1799
ORD-01572,20/03/2026,C-0548,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,0,7499
ORD-01588,20/03/2026,C-0297,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta crédito,1,1499,0,1499
ORD-01590,20/03/2026,C-0649,Freidora AirCook,Hogar,KitchenLab,Centro,App,Tarjeta débito,1,2499,5,2374.05
ORD-01594,20/03/2026,C-0419,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,0,7499
ORD-01696,20/03/2026,C-0719,Auto Control Remoto,Juguetes,FunTech,Sureste,Marketplace,Tarjeta crédito,1,999,10,899.1
ORD-01722,20/03/2026,C-0230,Sudadera Essential,Moda,BasicLab,Centro,Web,Tarjeta débito,2,999,20,1598.4
ORD-01738,20/03/2026,C-0320,Freidora AirCook,Hogar,KitchenLab,Centro,App,Transferencia,2,2499,15,4248.3
ORD-01740,20/03/2026,C-0459,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Marketplace,Transferencia,1,1499,5,1424.05
ORD-01810,20/03/2026,C-0763,Jeans Classic,Moda,Urban Co.,Sur,Web,Tarjeta débito,1,899,15,764.15
ORD-01829,20/03/2026,C-0620,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Tarjeta crédito,3,1199,0,3597
ORD-01854,20/03/2026,C-0747,Tenis Casual Street,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1399,0,1399
ORD-01903,20/03/2026,C-0576,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta crédito,1,1499,5,1424.05
ORD-01944,20/03/2026,C-0171,Licuadora MixPlus,Hogar,HomePlus,Occidente,Marketplace,Tarjeta crédito,3,1199,0,3597
ORD-01954,20/03/2026,C-0777,Freidora AirCook,Hogar,KitchenLab,Norte,Web,PayPal,2,2499,5,4748.1
ORD-02066,20/03/2026,C-0096,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta débito,1,1899,0,1899
ORD-02199,20/03/2026,C-0140,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Marketplace,PayPal,1,1799,0,1799
ORD-02204,20/03/2026,C-0228,Licuadora MixPlus,Hogar,HomePlus,Sureste,App,Tarjeta débito,4,1199,10,4316.4
ORD-02239,20/03/2026,C-0214,Smart TV 55,Electrónica,Vision,Sur,Web,Tarjeta crédito,1,11999,0,11999
ORD-02249,20/03/2026,C-0605,Smartphone X1,Electrónica,Nova,Occidente,App,Tarjeta débito,1,8999,0,8999
ORD-02275,20/03/2026,C-0069,Chamarra Urban,Moda,Urban Co.,Centro,App,Tarjeta crédito,2,1599,5,3038.1
ORD-02298,20/03/2026,C-0220,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta débito,1,1899,0,1899
ORD-02328,20/03/2026,C-0280,Smart TV 55,Electrónica,Vision,Sureste,Web,Transferencia,3,11999,15,30597.45
ORD-02336,20/03/2026,C-0087,Sudadera Essential,Moda,BasicLab,Sur,App,Tarjeta débito,2,999,15,1698.3
ORD-02348,20/03/2026,C-0909,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Tarjeta débito,1,1199,5,1139.05
ORD-02349,20/03/2026,C-0491,Jeans Classic,Moda,Urban Co.,Centro,Marketplace,Tarjeta crédito,1,899,5,854.05
ORD-02366,20/03/2026,C-0630,Audífonos AirBeat,Electrónica,SoundPro,Sur,Marketplace,Tarjeta crédito,1,1499,5,1424.05
ORD-02402,20/03/2026,C-0747,Licuadora MixPlus,Hogar,HomePlus,Norte,Web,Transferencia,1,1199,0,1199
ORD-02403,20/03/2026,C-0645,Tenis Casual Street,Moda,Urban Co.,Centro,Marketplace,Transferencia,1,1399,0,1399
ORD-02443,20/03/2026,C-0160,Mochila Training,Deportes,Move,Centro,Web,Transferencia,1,899,20,719.2
ORD-02451,20/03/2026,C-0613,Smartwatch FitGo,Deportes,FitGo,Occidente,Web,Tarjeta crédito,1,2299,0,2299
ORD-02474,20/03/2026,C-0611,Tenis Casual Street,Moda,Urban Co.,Sureste,Web,Tarjeta crédito,2,1399,0,2798
ORD-02493,20/03/2026,C-0131,Jeans Classic,Moda,Urban Co.,Occidente,App,Tarjeta débito,1,899,0,899
ORD-02530,20/03/2026,C-0367,Mochila Training,Deportes,Move,Centro,App,Tarjeta crédito,1,899,15,764.15
ORD-02536,20/03/2026,C-0854,Set Bloques Creativos,Juguetes,PlayBox,Centro,App,Tarjeta débito,1,799,0,799
ORD-02582,20/03/2026,C-0881,Tenis Runner Pro,Deportes,Move,Occidente,Web,Tarjeta crédito,1,1899,0,1899
ORD-02631,20/03/2026,C-0176,Laptop Nova 14,Electrónica,Nova,Centro,App,PayPal,1,18999,10,17099.1
ORD-02643,20/03/2026,C-0925,Audífonos AirBeat,Electrónica,SoundPro,Sureste,Web,Tarjeta crédito,1,1499,0,1499
ORD-02711,20/03/2026,C-0653,Jeans Classic,Moda,Urban Co.,Centro,Marketplace,Transferencia,1,899,0,899
ORD-02778,20/03/2026,C-0865,Muñeca Adventure,Juguetes,PlayBox,Sureste,Marketplace,Tarjeta crédito,1,649,5,616.55
ORD-02779,20/03/2026,C-0213,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,Tarjeta crédito,1,1799,0,1799
ORD-02783,20/03/2026,C-0410,Tenis Casual Street,Moda,Urban Co.,Sur,Web,Tarjeta crédito,1,1399,5,1329.05
ORD-02796,20/03/2026,C-0292,Chamarra Urban,Moda,Urban Co.,Sureste,Marketplace,Tarjeta débito,1,1599,0,1599
ORD-02801,20/03/2026,C-0777,Audífonos AirBeat,Electrónica,SoundPro,Norte,Marketplace,Tarjeta crédito,1,1499,0,1499
ORD-02834,20/03/2026,C-0336,Muñeca Adventure,Juguetes,PlayBox,Sur,App,Tarjeta débito,3,649,10,1752.3
ORD-02841,20/03/2026,C-0567,Cafetera HomeBrew,Hogar,HomePlus,Sureste,Web,Tarjeta crédito,1,1799,10,1619.1
ORD-02925,20/03/2026,C-0323,Tenis Runner Pro,Deportes,Move,Sur,App,Tarjeta débito,2,1899,0,3798
ORD-00094,21/03/2026,C-0255,Smartphone X1,Electrónica,Nova,Occidente,Web,PayPal,1,8999,15,7649.15
ORD-00110,21/03/2026,C-0096,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta crédito,1,1499,5,1424.05
ORD-00143,21/03/2026,C-0466,Mochila Training,Deportes,Move,Norte,Web,Tarjeta crédito,2,899,0,1798
ORD-00185,21/03/2026,C-0702,Mochila Training,Deportes,Move,Sur,Marketplace,Tarjeta débito,2,899,10,1618.2
ORD-00205,21/03/2026,C-0831,Aspiradora CleanPro,Hogar,CleanPro,Centro,App,Tarjeta débito,1,3299,5,3134.05
ORD-00230,21/03/2026,C-0251,Freidora AirCook,Hogar,KitchenLab,Centro,Marketplace,Tarjeta débito,1,2499,5,2374.05
ORD-00262,21/03/2026,C-0198,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,Transferencia,1,1799,10,1619.1
ORD-00278,21/03/2026,C-0229,Mochila Training,Deportes,Move,Sur,Web,Transferencia,1,899,0,899
ORD-00300,21/03/2026,C-0633,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta crédito,1,1499,5,1424.05
ORD-00313,21/03/2026,C-0443,Aspiradora CleanPro,Hogar,CleanPro,Centro,Marketplace,Tarjeta débito,3,3299,0,9897
ORD-00363,21/03/2026,C-0672,Chamarra Urban,Moda,Urban Co.,Centro,Web,Tarjeta crédito,1,1599,5,1519.05
ORD-00367,21/03/2026,C-0451,Tenis Casual Street,Moda,Urban Co.,Sureste,Web,Tarjeta débito,1,1399,0,1399
ORD-00370,21/03/2026,C-0708,Tablet Go 10,Electrónica,Nova,Centro,App,Tarjeta débito,2,6299,5,11968.1
ORD-00378,21/03/2026,C-0089,Bicicleta Urban 21,Deportes,Move,Centro,App,Tarjeta débito,1,7499,10,6749.1
ORD-00391,21/03/2026,C-0870,Mochila Training,Deportes,Move,Sur,Marketplace,Transferencia,1,899,0,899
ORD-00419,21/03/2026,C-0366,Auto Control Remoto,Juguetes,FunTech,Centro,App,Tarjeta débito,1,999,15,849.15
ORD-00432,21/03/2026,C-0084,Tenis Casual Street,Moda,Urban Co.,Occidente,Web,Tarjeta crédito,1,1399,0,1399
ORD-00455,21/03/2026,C-0934,Tablet Go 10,Electrónica,Nova,Norte,Web,PayPal,1,6299,10,5669.1
ORD-00479,21/03/2026,C-0259,Chamarra Urban,Moda,Urban Co.,Sur,Web,Tarjeta crédito,1,1599,0,1599
ORD-00496,21/03/2026,C-0770,Smartphone X1,Electrónica,Nova,Sureste,App,Tarjeta débito,1,8999,0,8999
ORD-00500,21/03/2026,C-0373,Auto Control Remoto,Juguetes,FunTech,Centro,App,Tarjeta crédito,3,999,5,2847.15
ORD-00520,21/03/2026,C-0795,Tablet Go 10,Electrónica,Nova,Occidente,App,PayPal,1,6299,5,5984.05
ORD-00527,21/03/2026,C-0637,Sudadera Essential,Moda,BasicLab,Centro,App,Tarjeta débito,1,999,15,849.15
ORD-00530,21/03/2026,C-0551,Cafetera HomeBrew,Hogar,HomePlus,Centro,App,Transferencia,3,1799,0,5397
ORD-00531,21/03/2026,C-0107,Mochila Training,Deportes,Move,Centro,App,PayPal,1,899,10,809.1
ORD-00539,21/03/2026,C-0006,Tenis Casual Street,Moda,Urban Co.,Norte,Marketplace,Tarjeta débito,1,1399,5,1329.05
ORD-00557,21/03/2026,C-0930,Smart TV 55,Electrónica,Vision,Norte,App,PayPal,1,11999,0,11999
ORD-00578,21/03/2026,C-0066,Licuadora MixPlus,Hogar,HomePlus,Centro,Web,Tarjeta crédito,1,1199,15,1019.15
ORD-00616,21/03/2026,C-0494,Smartwatch FitGo,Deportes,FitGo,Sureste,Web,Tarjeta débito,2,2299,5,4368.1
ORD-00634,21/03/2026,C-0572,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta crédito,1,8999,0,8999
ORD-00641,21/03/2026,C-0183,Aspiradora CleanPro,Hogar,CleanPro,Norte,Web,Tarjeta débito,3,3299,0,9897
ORD-00648,21/03/2026,C-0812,Audífonos AirBeat,Electrónica,SoundPro,Occidente,App,Tarjeta débito,1,1499,0,1499
ORD-00657,21/03/2026,C-0790,Audífonos AirBeat,Electrónica,SoundPro,Centro,App,Tarjeta débito,1,1499,0,1499
ORD-00678,21/03/2026,C-0620,Smartwatch FitGo,Deportes,FitGo,Occidente,Web,Tarjeta débito,1,2299,0,2299
ORD-00782,21/03/2026,C-0785,Auto Control Remoto,Juguetes,FunTech,Centro,App,Transferencia,1,999,0,999
ORD-00787,21/03/2026,C-0594,Tablet Go 10,Electrónica,Nova,Occidente,App,Tarjeta débito,1,6299,10,5669.1
ORD-00789,21/03/2026,C-0468,Tablet Go 10,Electrónica,Nova,Centro,Web,Tarjeta crédito,2,6299,0,12598
ORD-00806,21/03/2026,C-0288,Jeans Classic,Moda,Urban Co.,Norte,Web,Tarjeta crédito,1,899,0,899
ORD-00808,21/03/2026,C-0422,Sudadera Essential,Moda,BasicLab,Sureste,Marketplace,Tarjeta débito,1,999,5,949.05
ORD-00819,21/03/2026,C-0245,Licuadora MixPlus,Hogar,HomePlus,Occidente,Web,Tarjeta débito,3,1199,0,3597
ORD-00820,21/03/2026,C-0763,Mochila Training,Deportes,Move,Norte,Marketplace,Tarjeta débito,1,899,15,764.15
ORD-00896,21/03/2026,C-0642,Cafetera HomeBrew,Hogar,HomePlus,Occidente,App,PayPal,1,1799,0,1799
ORD-00909,21/03/2026,C-0708,Aspiradora CleanPro,Hogar,CleanPro,Sureste,App,PayPal,3,3299,5,9402.15
ORD-00917,21/03/2026,C-0787,Licuadora MixPlus,Hogar,HomePlus,Centro,App,Tarjeta crédito,1,1199,0,1199
ORD-00921,21/03/2026,C-0051,Bicicleta Urban 21,Deportes,Move,Centro,Web,Tarjeta débito,2,7499,0,14998
ORD-00992,21/03/2026,C-0835,Set Bloques Creativos,Juguetes,PlayBox,Occidente,Marketplace,Tarjeta crédito,1,799,0,799
ORD-01006,21/03/2026,C-0198,Laptop Nova 14,Electrónica,Nova,Sur,App,Tarjeta débito,1,18999,0,18999
ORD-01038,21/03/2026,C-0343,Aspiradora CleanPro,Hogar,CleanPro,Occidente,Web,Tarjeta débito,2,3299,0,6598
ORD-01065,21/03/2026,C-0884,Smartwatch FitGo,Deportes,FitGo,Sureste,App,Tarjeta crédito,1,2299,0,2299
ORD-01111,21/03/2026,C-0337,Licuadora MixPlus,Hogar,HomePlus,Centro,Marketplace,Tarjeta débito,2,1199,15,2038.3
ORD-01151,21/03/2026,C-0785,Muñeca Adventure,Juguetes,PlayBox,Sur,Web,Tarjeta débito,3,649,10,1752.3
ORD-01171,21/03/2026,C-0931,Cafetera HomeBrew,Hogar,HomePlus,Norte,Web,Tarjeta crédito,1,1799,0,1799
ORD-01184,21/03/2026,C-0674,Smart TV 55,Electrónica,Vision,Sur,Marketplace,Tarjeta débito,1,11999,0,11999
ORD-01235,21/03/2026,C-0740,Bicicleta Urban 21,Deportes,Move,Occidente,Web,Tarjeta crédito,1,7499,10,6749.1
ORD-01287,21/03/2026,C-0108,Smartphone X1,Electrónica,Nova,Centro,App,Tarjeta débito,1,8999,5,8549.05
ORD-01289,21/03/2026,C-0945,Tenis Runner Pro,Deportes,Move,Occidente,Marketplace,Tarjeta crédito,1,1899,0,1899
ORD-01333,21/03/2026,C-0440,Tenis Casual Street,Moda,Urban Co.,Sureste,App,Tarjeta crédito,2,1399,0,2798
ORD-01483,21/03/2026,C-0308,Smartwatch FitGo,Deportes,FitGo,Occidente,App,Tarjeta débito,1,2299,5,2184.05
ORD-01500,21/03/2026,C-0286,Audífonos AirBeat,Electrónica,SoundPro,Occidente,Web,Tarjeta débito,1,1499,0,1499
ORD-01516,21/03/2026,C-0841,Smartphone X1,Electrónica,Nova,Occidente,Web,Tarjeta débito,1,8999,15,7649.15
